timestamp,open,close,low,high,volume
2025-09-09T08:00:00+00:00,157.2500,157.2000,157.2000,157.3400,2951
2025-09-09T08:01:00+00:00,157.2400,157.2400,157.2400,157.2400,1137
2025-09-09T08:02:00+00:00,157.2400,157.5000,157.2300,157.5000,6931
2025-09-09T08:03:00+00:00,157.3100,157.3500,157.3100,157.3500,2348
2025-09-09T08:04:00+00:00,157.3300,157.2700,157.2700,157.3400,2036
2025-09-09T08:05:00+00:00,157.2700,157.2000,157.2000,157.2700,1105
2025-09-09T08:06:00+00:00,157.2500,157.2500,157.2500,157.2500,467
2025-09-09T08:08:00+00:00,157.2300,157.2500,157.2200,157.2500,1513
2025-09-09T08:09:00+00:00,157.1500,157.1700,157.1000,157.1700,3303
2025-09-09T08:12:00+00:00,157.2300,157.3000,157.2300,157.3000,1387
2025-09-09T08:13:00+00:00,157.2800,157.2700,157.2700,157.3500,7435
2025-09-09T08:14:00+00:00,157.3700,157.3900,157.3700,157.3900,1110
2025-09-09T08:16:00+00:00,157.2500,157.2700,157.2500,157.2900,1775
2025-09-09T08:17:00+00:00,157.3300,157.3200,157.3200,157.3300,806
2025-09-09T08:18:00+00:00,157.3100,157.1800,157.1800,157.3200,3153
2025-09-09T08:20:00+00:00,157.2600,157.1900,157.1900,157.2600,1641
2025-09-09T08:22:00+00:00,157.2700,157.3200,157.2700,157.3200,1139
2025-09-09T08:23:00+00:00,157.3200,157.3200,157.3200,157.3200,371
2025-09-09T08:24:00+00:00,157.3300,157.2500,157.2500,157.3400,2015
2025-09-09T08:26:00+00:00,157.3500,157.4300,157.3500,157.4300,2672
2025-09-09T08:27:00+00:00,157.3800,157.4000,157.3800,157.5000,2654
2025-09-09T08:29:00+00:00,157.3800,157.3000,157.2900,157.3900,3049
2025-09-09T08:31:00+00:00,157.2500,157.2500,157.2500,157.2500,823
2025-09-09T08:32:00+00:00,157.3000,157.2500,157.2500,157.3000,1357
2025-09-09T08:33:00+00:00,157.2500,157.2500,157.2500,157.2500,204
2025-09-09T08:34:00+00:00,157.2100,157.2100,157.2100,157.2100,542
2025-09-09T08:35:00+00:00,157.2800,157.2800,157.2800,157.2800,758
2025-09-09T08:36:00+00:00,157.2800,157.2500,157.2300,157.2800,1199
2025-09-09T08:37:00+00:00,157.2500,157.2000,157.2000,157.2500,1275
2025-09-09T08:38:00+00:00,157.2600,157.2600,157.2600,157.2600,230
2025-09-09T08:39:00+00:00,157.2400,157.2500,157.2400,157.2500,325
2025-09-09T08:40:00+00:00,157.2000,157.1700,157.1700,157.2000,1807
2025-09-09T08:41:00+00:00,157.1900,157.1700,157.1700,157.1900,850
2025-09-09T08:42:00+00:00,157.2000,157.2000,157.2000,157.2000,615
2025-09-09T08:45:00+00:00,157.2300,157.2200,157.2000,157.2300,1486
2025-09-09T08:46:00+00:00,157.1500,157.1500,157.1500,157.1500,345
2025-09-09T08:47:00+00:00,157.1500,157.1500,157.1500,157.1500,1006
